case,name,condition_1,condition_2
SARSCoV2WT_vaccination,pre-39,0.09456238629011288,3.8770578378943625
SARSCoV2WT_vaccination,5th-21,0.4241396485971806,8.415873583190512
SARSCoV2WT_vaccination,4th-17,0.26703851061424216,6.31470703829525
SARSCoV2WT_vaccination,2nd-39,0.38046297897571796,2.362658629180344
SARSCoV2WT_vaccination,pre-49,0.3197592401015703,4.829304993886976
SARSCoV2WT_vaccination,2nd-18,2.992200858039684,3.114746047973814
SARSCoV2WT_vaccination,2nd-26,0.6746477941662761,1.8537149143115546
SARSCoV2WT_vaccination,pre-30,0.0799159740615584,2.2801739884922214
SARSCoV2WT_vaccination,2nd-37,0.5382198579028203,2.948457043569483
SARSCoV2WT_vaccination,5th-54,0.0022263781280612697,1.5629174458990358
SARSCoV2WT_vaccination,4th-41,0.5860529253398085,3.8971698732688673
SARSCoV2WT_vaccination,5th-28,0.17524845233940234,1.6646765986370524
SARSCoV2WT_vaccination,3rd-55,0.0750797722580242,3.2296815366324587
SARSCoV2WT_vaccination,4th-51,0.03961809583296157,1.495136967966569
SARSCoV2WT_vaccination,3rd-43,0.43850814261586446,6.292514371601348
SARSCoV2WT_vaccination,2nd-42,0.35461473327688736,1.50008467400511
SARSCoV2WT_vaccination,4th-54,0.020913643608903555,1.103901242383475
SARSCoV2WT_vaccination,5th-15,0.04651204393599228,1.8470648216888734
SARSCoV2WT_vaccination,3rd-46,0.09592696820771156,1.481185129956105
SARSCoV2WT_vaccination,5th-22,0.1648045977973078,13.785444491387633
SARSCoV2WT_vaccination,3rd-9,0.37447573397243444,2.9624434882073425
SARSCoV2WT_vaccination,5th-27,0.17384018845166677,9.42258343924271
SARSCoV2WT_vaccination,4th-55,0.5272483685552483,4.093737845195938
SARSCoV2WT_vaccination,3rd-41,0.7449089824414203,2.6120185098595696
SARSCoV2WT_vaccination,1st-33,0.0869295249922384,2.270102452654562
SARSCoV2WT_vaccination,pre-54,0.025750552879517705,2.868914538459258
SARSCoV2WT_vaccination,1st-9,0.7169492176988423,2.7524699188867032
SARSCoV2WT_vaccination,pre-29,0.1064140353520608,3.095424196479908
SARSCoV2WT_vaccination,5th-39,0.10956212928331281,4.140153171094939
SARSCoV2WT_vaccination,1st-45,0.23102723616272136,4.2211181161537015
SARSCoV2WT_vaccination,3rd-15,0.2092601633283608,2.5789653425744774
SARSCoV2WT_vaccination,2nd-27,0.6874734596548906,3.662756075069934
SARSCoV2WT_vaccination,1st-4,0.5032642797431789,11.603169177349718
SARSCoV2WT_vaccination,2nd-38,0.650623744999746,2.4240938964168413
SARSCoV2WT_vaccination,1st-5,26.102238118851016,9.365040016995874
SARSCoV2WT_vaccination,2nd-33,1.4699245223479613,2.8327052702259494
SARSCoV2WT_vaccination,1st-44,2.7885387599535623,10.967399441907908
SARSCoV2WT_vaccination,5th-3,0.045809453035130884,1.5419970885548568
SARSCoV2WT_vaccination,5th-49,0.7745541716752136,10.830427797535457
